ID,title,paymentMethod,couponDiscount,purchaseValue,giftwrapping,throughAffiliate,shippingFees,dvd,blueray,vinyl,videogame,videogameDownload,tvEquiment,prodOthers,prodSecondHand,returnCustomer
24102,Mrs,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
24103,Mr,Credit Card,0,2,0,0,1,0,0,0,0,0,0,0,0,0
24106,Mrs,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
24107,Mr,Invoice,0,5,0,1,0,4,0,0,0,0,0,0,0,0
24108,Others,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,1
24109,Mrs,Credit Card,0,2,0,0,1,0,0,0,0,0,0,0,0,0
24110,Mr,Current Account,0,2,0,0,1,2,0,0,0,0,0,0,0,0
24111,Mrs,Current Account,0,4,0,1,0,1,2,0,0,0,0,0,0,1
24112,Mr,Invoice,1,4,0,0,0,0,2,0,0,0,0,0,0,0
24113,Mr,Credit Card,0,4,0,0,0,1,0,0,0,0,0,0,0,0
24114,Mrs,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0
24115,Mrs,Invoice,0,4,0,0,0,2,1,0,0,0,0,0,0,0
24116,Mrs,Cash,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24117,Company,Current Account,0,4,0,0,0,0,1,0,0,0,0,0,0,0
24118,Mr,Invoice,0,2,0,1,1,0,0,1,0,0,0,0,0,0
24119,Others,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24120,Mrs,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
24121,Mr,Invoice,0,3,0,0,0,1,3,0,0,0,0,0,0,0
24122,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24123,Mrs,Invoice,0,3,0,0,0,0,0,0,0,1,0,0,0,0
24124,Mrs,Invoice,0,4,0,0,0,0,0,3,0,0,0,0,0,1
24125,Mr,Cash,0,4,0,1,0,1,0,1,0,0,0,0,0,1
24126,Mrs,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24128,Others,Invoice,0,3,0,1,0,0,0,3,0,0,0,0,0,0
24129,Mr,Invoice,1,2,0,1,0,2,0,0,0,0,0,0,0,0
24130,Mr,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
24131,Mrs,Credit Card,0,4,0,1,1,0,0,0,0,0,0,0,0,0
24132,Mr,Invoice,0,3,0,1,0,2,0,0,0,0,0,0,0,0
24133,Mr,Cash,0,4,0,1,0,0,1,0,0,0,0,0,0,1
24134,Mrs,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24135,Mr,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24136,Mrs,Current Account,0,4,0,0,0,2,0,0,0,0,0,0,0,1
24138,Mrs,Invoice,1,2,0,1,0,1,0,0,0,0,0,0,0,0
24140,Others,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24142,Mr,Cash,0,3,0,1,0,2,0,0,0,0,0,0,0,1
24143,Mrs,Credit Card,1,1,0,1,0,2,0,0,0,0,0,1,0,0
24144,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
24145,Mr,Current Account,0,4,0,0,0,3,0,0,0,0,0,0,0,0
24146,Mrs,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0
24147,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24148,Mr,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24151,Mr,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
24152,Others,Credit Card,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24154,Mrs,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
24155,Company,Invoice,0,3,0,0,1,2,0,0,0,0,0,0,0,1
24157,Mr,Invoice,0,1,0,1,1,1,0,0,0,0,0,0,0,0
24158,Mrs,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
24159,Others,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,1
24160,Others,Credit Card,0,4,0,0,0,2,0,0,0,0,0,0,0,1
24161,Others,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24163,Others,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,1,1
24164,Mr,Invoice,0,4,0,1,0,0,0,1,0,0,0,0,0,0
24166,Mr,Invoice,0,4,0,1,0,0,0,0,0,0,0,1,0,0
24167,Mrs,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0
24168,Others,Cash,0,5,0,1,0,2,0,0,0,0,0,0,0,1
24169,Mr,Invoice,1,1,0,1,0,0,1,0,0,0,0,0,0,0
24171,Others,Current Account,1,1,0,0,0,0,0,0,0,1,0,0,0,1
24173,Others,Cash,0,5,0,1,0,0,0,3,0,0,0,0,0,0
24174,Mrs,Credit Card,0,3,0,0,0,0,1,0,0,0,0,0,0,0
24175,Mrs,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24176,Mrs,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24178,Mr,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,0
24180,Others,Credit Card,0,5,0,0,0,4,0,0,0,0,0,0,0,0
24181,Mrs,Cash,0,5,0,1,0,1,2,1,0,0,0,0,0,0
24183,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
24184,Mrs,Cash,0,4,0,1,0,1,3,0,0,0,0,0,0,0
24185,Mrs,Credit Card,1,3,0,0,0,0,0,0,0,0,0,0,0,0
24186,Mrs,Invoice,0,5,0,0,0,1,0,0,0,0,0,0,0,0
24187,Others,Current Account,0,3,1,0,0,0,0,0,0,0,0,0,0,1
24188,Others,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24191,Mr,Cash,0,2,0,1,0,0,2,0,0,0,0,0,0,0
24192,Mr,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,1
24193,Mr,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,1
24194,Mr,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24195,Mr,Current Account,0,4,0,1,0,1,0,1,0,0,0,0,0,0
24196,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24197,Mr,Invoice,0,4,0,1,0,0,0,2,0,0,0,0,0,0
24198,Mr,Invoice,0,5,0,1,0,5,0,0,0,0,0,0,0,1
24200,Others,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24201,Mr,Current Account,0,3,0,0,0,0,2,0,0,0,0,0,0,0
24202,Mr,Invoice,0,4,0,1,0,1,0,1,0,0,0,0,0,0
24204,Mr,Invoice,0,4,0,0,0,0,1,0,0,0,0,0,0,1
24206,Mr,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
24207,Mrs,Invoice,0,5,0,1,0,4,1,0,0,0,0,0,0,0
24208,Company,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24209,Mrs,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0
24210,Mr,Cash,0,1,0,1,0,1,0,0,0,0,0,0,0,0
24211,Mr,Invoice,0,1,0,0,0,2,0,0,0,0,0,0,0,0
24212,Mrs,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
24213,Mrs,Credit Card,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24214,Mr,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,1
24215,Others,Current Account,0,4,0,0,1,0,0,0,0,0,0,0,0,1
24216,Mr,Invoice,0,5,0,1,0,1,0,3,0,0,0,0,0,1
24217,Mrs,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,1
24218,Others,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
24219,Mr,Invoice,1,1,0,1,0,0,4,0,0,0,0,0,0,0
24220,Mr,Cash,0,4,0,1,0,0,4,0,0,0,0,0,0,0
24221,Mrs,Invoice,1,5,0,0,0,0,0,0,0,0,0,0,0,0
24222,Mr,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
24223,Others,Cash,0,3,0,1,0,2,0,0,0,0,0,0,0,1
24225,Mr,Invoice,0,5,0,0,0,2,0,0,0,0,0,0,0,0
24226,Mr,Invoice,1,1,0,1,1,1,0,0,0,0,0,0,0,1
24227,Mr,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,1
24228,Mr,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,1
24229,Mrs,Current Account,0,1,0,1,0,0,0,0,0,1,0,0,0,0
24230,Mrs,Invoice,0,4,0,1,0,0,0,1,0,0,0,0,0,1
24232,Others,Credit Card,1,1,0,1,0,1,0,1,0,0,0,0,0,0
24233,Others,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24234,Others,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24235,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24237,Mrs,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0
24238,Mr,Current Account,0,2,0,1,1,0,0,0,0,0,0,0,0,1
24239,Others,Invoice,1,2,0,1,0,2,0,0,0,0,0,0,0,0
24240,Mrs,Current Account,0,5,0,1,0,1,0,0,0,0,0,0,0,0
24241,Mr,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,1
24243,Mr,Invoice,0,5,0,1,0,2,0,0,0,0,0,0,0,0
24244,Mr,Current Account,1,1,0,0,0,0,0,0,0,1,0,0,0,1
24245,Mr,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0
24246,Mrs,Invoice,0,3,0,0,0,2,0,0,0,0,0,0,0,0
24247,Mr,Invoice,1,4,0,0,0,0,0,0,0,0,0,0,0,0
24248,Mr,Credit Card,0,5,0,1,0,0,0,4,0,0,0,1,0,1
24250,Mrs,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24251,Mr,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,1
24252,Company,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
24253,Mrs,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,1
24255,Company,Invoice,0,5,0,1,0,0,0,0,0,0,0,0,0,0
24256,Company,Current Account,1,4,0,1,0,1,0,0,0,0,0,0,0,0
24257,Mrs,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,1
24258,Others,Invoice,0,3,0,0,1,0,0,0,0,0,0,0,0,1
24259,Mrs,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
24261,Mrs,Cash,0,2,0,0,0,2,0,0,0,0,0,0,0,0
24262,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24263,Mrs,Current Account,0,5,0,0,0,0,0,0,0,0,0,0,0,0
24264,Mrs,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
24265,Mr,Current Account,1,3,0,0,0,2,0,0,0,0,0,0,0,0
24266,Mrs,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24267,Mr,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
24268,Mr,Invoice,0,5,0,0,0,2,0,0,0,0,0,0,0,0
24270,Others,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,1
24271,Mr,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,1
24273,Mr,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,1
24275,Mrs,Current Account,0,5,0,0,0,2,0,0,0,0,0,0,0,0
24276,Others,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,1
24277,Others,Cash,0,4,0,1,0,0,2,0,0,0,0,0,0,0
24278,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24279,Mrs,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24280,Mrs,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
24281,Mr,Current Account,0,5,0,1,0,1,0,0,0,0,0,0,0,0
24282,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24283,Others,Cash,0,3,0,1,0,2,0,0,0,0,0,0,0,0
24285,Mrs,Invoice,1,1,1,1,0,1,0,0,0,0,0,0,0,0
24286,Company,Current Account,0,3,0,0,1,0,1,0,0,0,0,0,0,0
24287,Mr,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0
24288,Others,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24289,Mr,Current Account,0,4,0,1,0,2,0,0,0,0,0,0,0,0
24290,Mrs,Credit Card,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24291,Mrs,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24292,Mr,Cash,0,4,0,1,0,1,1,0,0,0,0,0,0,0
24293,Others,Credit Card,0,3,0,0,0,0,0,0,0,1,0,0,0,0
24294,Others,Invoice,0,3,0,0,1,1,0,0,0,0,0,0,0,0
24295,Others,Invoice,1,2,0,1,0,0,2,0,0,0,0,0,0,0
24296,Mr,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24297,Mrs,Invoice,0,4,0,1,0,1,0,1,0,0,0,0,0,0
24298,Mr,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
24299,Company,Credit Card,0,3,0,0,0,1,0,0,0,0,0,0,0,0
24300,Mrs,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24301,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24302,Mr,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0
24303,Others,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,1
24304,Others,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,1
24305,Mr,Current Account,0,4,0,1,0,1,1,0,0,0,0,0,0,0
24306,Mr,Credit Card,0,5,0,1,0,1,3,0,0,0,0,0,0,0
24308,Mr,Invoice,1,1,0,1,1,1,0,0,0,0,0,0,0,0
24309,Mrs,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
24310,Mr,Current Account,0,3,0,0,1,0,0,0,0,0,0,0,0,0
24312,Mr,Invoice,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24313,Mrs,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,1
24314,Mrs,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0
24315,Company,Credit Card,1,4,0,0,0,0,1,0,0,0,0,1,0,0
24316,Mrs,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
24317,Mrs,Current Account,1,1,0,1,0,0,0,1,0,0,0,0,0,0
24318,Mr,Invoice,1,1,0,1,0,2,0,0,0,0,0,0,0,0
24319,Mr,Credit Card,1,4,0,1,0,2,0,0,0,0,0,0,0,0
24320,Mrs,Invoice,1,4,0,1,0,0,2,0,0,0,0,0,0,0
24321,Others,Invoice,0,5,0,1,0,0,0,3,0,0,0,0,0,1
24322,Mrs,Invoice,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24323,Mr,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0
24324,Mr,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24325,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,1
24326,Mr,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0
24327,Mrs,Current Account,0,4,0,0,0,0,1,0,0,0,0,0,0,0
24330,Mrs,Credit Card,1,2,0,1,0,0,0,0,0,0,0,0,0,0
24331,Mr,Invoice,0,5,0,1,0,0,0,3,0,0,0,0,0,0
24332,Mrs,Invoice,1,3,0,0,0,0,0,2,0,0,0,0,0,0
24333,Company,Invoice,0,5,0,0,0,0,0,1,0,0,0,0,0,0
24335,Mr,Credit Card,0,4,0,0,0,0,0,1,0,0,0,0,0,1
24336,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24338,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24339,Mr,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,0
24340,Mrs,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
24341,Mrs,Current Account,1,2,0,1,0,1,1,0,0,0,0,0,0,1
24342,Mr,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,0
24343,Mr,Cash,0,5,0,0,0,0,0,0,0,0,0,0,0,0
24344,Mr,Current Account,1,1,0,1,0,0,3,0,0,0,0,0,0,0
24345,Mr,Invoice,0,2,0,0,1,0,0,1,0,0,0,0,1,0
24346,Mrs,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24349,Mrs,Invoice,0,4,0,1,0,0,3,0,0,0,0,0,0,1
24350,Others,Invoice,1,1,0,1,0,0,2,0,0,0,0,0,0,0
24351,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24353,Company,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24355,Mr,Cash,0,4,0,1,0,2,0,0,0,0,0,0,0,0
24356,Mrs,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24357,Mrs,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24358,Others,Invoice,0,3,0,1,1,1,0,0,0,0,0,0,0,0
24359,Mrs,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0
24361,Mr,Invoice,0,5,0,1,0,2,0,1,0,0,0,0,0,0
24362,Company,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24363,Mr,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0
24364,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24365,Mr,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
24367,Mrs,Invoice,0,4,0,0,0,1,1,0,0,0,0,0,0,1
24368,Mr,Current Account,1,3,0,1,0,0,0,0,0,0,0,0,0,1
24369,Mr,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24370,Company,Current Account,1,4,0,0,0,1,0,0,0,0,0,0,0,0
24371,Company,Credit Card,0,5,0,1,0,1,0,0,0,0,0,0,0,0
24372,Others,Current Account,0,1,0,1,0,0,0,0,0,1,0,0,0,1
24373,Mrs,Current Account,0,4,0,0,0,0,0,1,0,0,0,0,0,0
24374,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24375,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24376,Mr,Cash,0,5,0,0,0,1,0,4,1,0,0,0,0,0
24377,Company,Invoice,0,4,0,0,0,0,1,1,0,0,0,0,0,0
24378,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24379,Others,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24380,Mr,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,0
24381,Mr,Cash,0,2,0,1,0,1,0,0,0,0,0,1,0,0
24382,Mr,Cash,0,5,0,1,0,1,1,0,0,0,0,0,0,0
24383,Others,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0
24384,Mrs,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24385,Mr,Invoice,0,5,0,0,0,1,0,0,0,0,0,0,0,0
24386,Mrs,Credit Card,0,2,0,0,1,0,1,0,0,0,0,0,0,0
24387,Mrs,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0
24388,Mrs,Invoice,0,3,0,0,0,0,1,0,0,0,0,0,0,1
24389,Mr,Invoice,1,3,0,0,0,0,0,2,0,0,0,0,0,0
24391,Mr,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
24392,Company,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24393,Mr,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0
24394,Mr,Invoice,0,2,0,1,1,1,0,0,0,0,0,0,0,0
24396,Others,Cash,0,4,0,0,0,2,0,0,0,0,0,0,0,0
24397,Mrs,Cash,0,4,0,0,0,1,0,0,0,0,0,0,0,0
24398,Mr,Current Account,0,5,0,0,0,2,0,0,0,0,0,0,0,1
24399,Others,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24400,Mrs,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0
24402,Mr,Cash,0,5,0,0,0,5,0,0,0,0,0,0,0,0
24403,Others,Current Account,0,5,0,0,0,2,0,0,0,0,0,0,0,0
24404,Mrs,Cash,0,1,0,1,0,0,0,0,1,0,0,0,0,1
24405,Others,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,1
24406,Mrs,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0
24407,Others,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0
24408,Mr,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
24409,Mrs,Current Account,0,5,0,1,0,0,0,1,0,0,0,0,0,0
24410,Mrs,Current Account,1,3,0,0,0,2,0,0,0,0,0,0,0,0
24411,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24412,Company,Invoice,0,5,0,0,0,1,0,0,0,0,0,0,0,0
24413,Mr,Current Account,0,3,1,0,0,0,0,0,0,0,0,0,0,0
24414,Others,Credit Card,1,1,0,1,0,2,2,0,0,0,0,0,0,0
24415,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24416,Company,Cash,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24417,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
24418,Mr,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
24419,Mrs,Invoice,0,2,0,1,0,0,0,0,0,1,0,0,0,0
24420,Mr,Cash,0,4,0,1,0,2,1,0,0,0,0,0,0,0
24421,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,1,0,0
24422,Mr,Invoice,0,3,0,1,0,5,0,0,0,0,0,0,0,0
24423,Mr,Cash,0,3,0,0,0,0,1,0,0,0,0,1,0,0
24424,Mr,Cash,0,4,0,0,0,3,0,0,0,0,0,0,0,0
24425,Mrs,Credit Card,0,4,0,1,0,1,0,1,0,0,0,0,0,0
24426,Others,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
24427,Others,Invoice,0,5,0,1,0,2,1,0,0,0,0,0,0,0
24428,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24429,Mr,Current Account,1,1,0,1,0,0,3,0,0,0,0,0,0,0
24431,Mr,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0
24432,Mrs,Current Account,1,2,0,1,0,1,0,0,0,0,0,0,0,0
24434,Others,Current Account,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24435,Mr,Cash,0,5,0,1,0,0,0,3,0,0,0,0,0,1
24437,Mr,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24438,Others,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
24439,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24440,Others,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0
24441,Others,Credit Card,0,3,0,1,0,2,0,0,0,0,0,0,0,0
24442,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24443,Others,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0
24444,Mrs,Cash,0,4,0,1,0,2,0,0,0,0,0,0,0,0
24445,Mrs,Cash,0,2,0,1,0,1,0,0,0,0,0,1,0,0
24446,Mrs,Credit Card,1,3,0,1,0,1,0,0,0,0,0,0,0,0
24447,Mrs,Cash,0,4,0,1,0,0,3,0,0,0,0,0,0,1
24448,Others,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
24449,Mr,Current Account,0,3,0,0,1,3,0,0,0,0,0,0,0,0
24450,Mrs,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,1,0
24451,Company,Credit Card,0,5,0,0,0,0,0,0,0,0,0,0,0,0
24452,Mrs,Invoice,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24453,Mr,Cash,0,4,0,1,0,0,1,0,0,0,0,0,0,0
24454,Others,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,1
24455,Mr,Cash,0,5,0,0,0,0,0,4,0,0,0,0,0,0
24456,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24457,Others,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
24459,Others,Current Account,0,5,0,1,0,3,0,0,0,0,0,0,0,1
24460,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
24461,Mr,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,1
24462,Mrs,Invoice,1,4,0,0,0,2,0,0,0,0,0,0,0,0
24463,Others,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,1
24464,Company,Current Account,1,1,0,1,0,0,3,0,0,0,0,0,0,0
24465,Mr,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
24466,Mr,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
24467,Mr,Invoice,0,4,0,0,0,1,1,0,0,0,0,0,0,0
24468,Others,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24469,Company,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
24470,Others,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0
24472,Mrs,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,1
24473,Others,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24474,Mr,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24475,Mrs,Credit Card,1,3,0,0,0,1,0,0,0,0,0,0,0,0
24476,Company,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0
24477,Mr,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0
24478,Mr,Credit Card,0,3,0,0,1,1,0,0,0,0,0,0,0,0
24479,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
24480,Mr,Invoice,0,3,0,1,0,0,0,2,0,0,0,0,0,0
24481,Mrs,Current Account,1,1,0,1,0,2,0,0,0,0,0,0,0,0
24482,Mr,Invoice,0,5,0,1,0,1,0,4,0,0,0,0,0,0
24483,Mr,Invoice,0,4,0,0,0,0,0,1,0,0,0,0,0,0
24484,Mr,Cash,0,4,0,1,0,0,2,0,0,0,0,0,0,1
24485,Mrs,Credit Card,0,3,0,1,0,0,0,0,1,0,0,0,0,0
24487,Mrs,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
24488,Company,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
24489,Mr,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24490,Mrs,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24491,Mrs,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,1
24492,Mr,Cash,0,4,0,1,0,0,3,0,0,0,0,0,0,0
24493,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
24494,Others,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
24497,Mrs,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24498,Mr,Credit Card,0,4,0,0,1,0,0,0,0,0,0,0,0,0
24499,Mrs,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,1
24500,Mrs,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,1
24502,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24504,Others,Cash,0,3,0,0,0,1,0,0,0,0,0,0,0,0
24505,Mr,Cash,0,5,0,1,0,2,0,0,0,0,0,0,0,0
24506,Mr,Invoice,0,4,0,1,0,2,1,0,0,0,0,0,0,0
